indexes,labels,dist_euclid,dist_cos
934,9,147.19507,0.6572454
935,4,125.157585,0.8770658
936,9,167.14825,0.55825216
937,1,181.78918,0.6084855
938,2,224.13109,0.3198446
939,7,200.32997,0.5587737
940,3,159.84183,0.7069386
941,8,168.6397,0.7147726
942,0,165.7175,0.60385066
943,5,134.40822,0.80693233
944,1,204.96089,0.2810997
945,6,140.85617,0.596418
946,0,176.36948,0.55123967
947,8,215.66187,0.58661294
948,4,140.71233,0.88492894
949,3,175.2179,0.6641081
950,1,163.35728,0.56126916
951,0,156.84195,0.7104511
952,3,155.03914,0.76319605
953,0,143.25423,0.7456116
954,0,154.45366,0.6978827
955,6,127.53547,0.85586715
956,3,131.28699,0.79450464
957,1,191.80078,0.5585588
958,4,129.68022,0.91206145
959,1,182.84978,0.53195685
960,0,200.88187,0.35124776
961,8,171.49664,0.64066124
962,8,190.26294,0.5201572
963,3,212.74562,0.37545896
964,8,188.46498,0.6425867
965,5,134.31439,0.8535846
966,0,177.23987,0.76070595
967,8,176.91614,0.66164964
968,3,154.54427,0.69420415
969,2,191.98413,0.5526562
970,4,139.69894,0.91790456
971,2,199.41484,0.53590846
972,4,146.6329,0.6871187
973,9,138.34697,0.6945513
974,0,173.72969,0.6412906
975,8,183.71828,0.60317916
976,5,163.12415,0.6445856
977,5,156.6305,0.6345137
978,4,194.77193,0.5846864
979,7,203.81248,0.4093881
980,4,139.98758,0.9072761
981,7,144.07637,0.90122724
982,7,126.0882,0.8570169
983,4,145.17603,0.7170064
984,6,142.4467,0.70698565
985,3,138.5629,0.7835945
986,0,184.71236,0.45684025
987,2,132.91748,0.8285589
988,3,149.57622,0.8551962
989,3,175.59831,0.4527853
990,2,151.75787,0.80699366
991,7,131.4239,0.89465326
992,3,152.63264,0.6854358
993,9,180.48907,0.5308623
994,8,173.9858,0.55376095
995,3,155.53323,0.6240491
996,8,166.15991,0.62096
997,0,176.90436,0.6050842
998,0,162.48042,0.56716233
999,5,140.26117,0.89941144
1000,2,136.22375,0.7333684
1001,5,171.52919,0.7026248
1002,7,223.90558,0.33791503
1003,8,192.82211,0.45473674
1004,4,217.85455,0.5044449
1005,9,154.15598,0.6888875
1006,7,165.44308,0.5774618
1007,6,125.04393,0.86799985
1008,6,119.781746,0.87157136
1009,0,178.6911,0.51582766
1010,4,179.93521,0.6173361
1011,3,136.29108,0.78024185
1012,9,144.4084,0.76193637
1013,8,199.75372,0.3813276
1014,4,156.64624,0.6883469
1015,3,197.6248,0.48447016
1016,3,177.29582,0.71769375
1017,9,162.98935,0.614556
1018,0,173.47395,0.63567275
1019,5,133.48055,0.89255154
1020,3,146.35645,0.7658098
1021,8,226.08304,0.39678615
1022,3,143.2332,0.754621
1023,9,177.00087,0.62596345
1024,3,177.91075,0.4835101
1025,0,180.23816,0.6932433
1026,3,153.00111,0.742902
1027,3,148.00581,0.736847
1028,0,164.24342,0.61319643
1029,0,143.12834,0.72252303
1030,9,180.68466,0.55209357
1031,6,203.1857,0.4932938
1032,0,179.18643,0.6511504
1033,9,152.25703,0.71284264
1034,4,158.36429,0.72563475
1035,4,158.69263,0.72951764
1036,5,160.87729,0.67709213
1037,9,157.28357,0.6785668
1038,4,208.84045,0.45081723
1039,8,147.9881,0.6585268
1040,2,174.5736,0.6086908
1041,4,174.97824,0.51017153
1042,8,168.16115,0.57956606
1043,8,194.11713,0.44464034
1044,4,152.17001,0.7735851
1045,4,159.41905,0.7687846
1046,0,193.0632,0.53761345
1047,8,206.18391,0.3241694
1048,0,191.27672,0.4454308
1049,8,184.73647,0.37326226
1050,6,131.79747,0.80833244
1051,0,193.43127,0.3658251
1052,0,158.37018,0.7263698
1053,4,154.70016,0.7531843
1054,2,142.09795,0.769384
1055,6,182.5962,0.46590477
1056,9,171.07007,0.5433412
1057,4,123.90162,0.8388178
1058,0,176.92097,0.53593975
1059,2,187.59518,0.4026646
1060,3,156.95517,0.75607723
1061,0,161.70932,0.6263096
1062,4,146.32042,0.7347022
1063,4,180.01437,0.6760857
1064,7,187.6487,0.5410764
1065,0,178.60959,0.4390514
1066,0,141.67342,0.8075433
1067,2,153.82745,0.70864964
1068,4,147.22012,0.8341704
1069,8,158.96301,0.7177356
1070,4,152.31621,0.66834486
1071,8,208.71553,0.49361297
1072,6,174.01657,0.6021194
1073,8,159.1871,0.65871996
1074,7,135.65263,0.69491076
1075,9,145.45898,0.77153873
1076,4,157.23279,0.64608496
1077,6,200.84373,0.5251715
1078,8,226.317,0.37836826
1079,7,166.36984,0.59975195
1080,7,170.98822,0.6014789
1081,4,131.4407,0.8614556
1082,9,194.74118,0.49921596
1083,9,152.59694,0.7009369
1084,8,147.72993,0.74497557
1085,5,142.75809,0.83866584
1086,0,182.11871,0.7337247
1087,3,125.56929,0.8082706
1088,7,168.48732,0.4973627
1089,0,162.91238,0.62064165
1090,8,158.82939,0.48350242
1091,9,173.92247,0.5973718
1092,3,147.4589,0.6904164
1093,7,116.69429,0.8820743
1094,4,152.92717,0.74661773
1095,4,145.13492,0.9134303
1096,4,135.51678,0.91285175
1097,9,173.88773,0.6809079
1098,4,179.25319,0.646535
1099,4,174.55917,0.5589611
1100,5,149.80617,0.7208465
1101,0,152.19072,0.72080463
1102,5,150.9478,0.78091
1103,0,147.5593,0.67838216
1104,2,148.69463,0.7638979
1105,3,146.74887,0.803317
1106,4,182.7406,0.5874133
1107,1,157.4861,0.7474732
1108,0,171.68144,0.76224095
1109,0,196.74709,0.55669403
1110,3,172.05663,0.6554507
1111,7,115.2631,0.8828617
1112,8,168.34578,0.5153828
1113,2,166.21082,0.5810663
1114,1,169.38821,0.558296
1115,4,182.40324,0.7050594
1116,4,155.11885,0.60794127
1117,9,174.31763,0.5961111
1118,3,148.11664,0.84453887
1119,8,220.54956,0.48551497
1120,3,168.649,0.6673317
1121,3,189.53114,0.5880221
1122,3,172.08072,0.68409127
1123,3,149.3488,0.7233068
1124,7,123.236595,0.76962686
1125,0,172.75992,0.56202435
1126,0,194.77675,0.5496874
1127,5,208.49443,0.46293285
1128,7,118.21891,0.81676847
1129,9,190.22173,0.5975845
1130,7,145.71404,0.7239401
1131,4,147.57191,0.6473331
1132,7,155.58287,0.68823355
1133,3,127.481995,0.8152164
1134,5,185.73233,0.626164
1135,7,122.831696,0.89375246
1136,3,170.5019,0.5717751
1137,5,130.25536,0.8580183
1138,8,165.41237,0.7340275
1139,7,185.40707,0.5587466
1140,3,180.15324,0.62201166
1141,2,152.08957,0.67274916
1142,5,191.4481,0.49762288
1143,1,153.47774,0.7143324
1144,5,182.66078,0.49709
1145,3,152.82462,0.6597332
1146,5,204.52176,0.47663754
1147,8,174.81046,0.46442896
1148,6,162.89706,0.613485
1149,0,182.1653,0.47652993
1150,8,169.79773,0.71032214
1151,3,191.80132,0.45140645
1152,5,143.76376,0.8504126
1153,8,187.05408,0.7637293
1154,5,141.26878,0.8377987
1155,3,144.9565,0.7584085
1156,3,142.0679,0.77783555
1157,1,157.23543,0.6848989
1158,6,167.20935,0.67306006
1159,4,196.96774,0.5749654
1160,0,203.4025,0.5425648
1161,4,117.588135,0.888091
1162,6,146.86336,0.68970937
1163,0,150.5535,0.72376156
1164,4,145.98688,0.7818119
1165,9,175.4459,0.505658
1166,6,130.26353,0.8883545
1167,9,136.45251,0.74329287
1168,3,179.90916,0.4457274
1169,7,162.007,0.5836415
1170,4,186.70975,0.6144209
1171,8,193.35054,0.54393226
1172,6,129.19539,0.80421656
1173,8,201.57303,0.44124433
1174,0,199.61478,0.54331726
1175,2,227.33551,0.40386713
1176,8,188.65913,0.69583374
1177,1,160.84947,0.675151
1178,3,136.56296,0.8596088
1179,8,176.95464,0.6485033
1180,6,185.60399,0.50452656
1181,7,117.1372,0.82673126
1182,6,186.18425,0.5980546
1183,7,125.90829,0.8940986
1184,2,170.3359,0.5535063
1185,5,138.38638,0.82447183
1186,0,191.06508,0.5011847
1187,2,164.44785,0.73404205
1188,7,142.30057,0.7402182
1189,7,189.4228,0.44990492
1190,3,184.08798,0.66388637
1191,0,152.67,0.5972662
1192,5,134.7786,0.7683661
1193,7,140.50735,0.7436045
1194,9,172.20302,0.56370384
1195,2,177.43774,0.5051219
1196,3,132.06564,0.8200581
1197,4,147.11111,0.652524
1198,9,165.64497,0.57593066
1199,5,146.58524,0.68894166
1200,8,145.17596,0.6909211
1201,4,175.52168,0.45652765
1202,9,150.28653,0.6867723
1203,1,128.01315,0.81120586
1204,2,162.47958,0.68710434
1205,4,210.40265,0.5010202
1206,3,148.09578,0.8074954
1207,9,190.04517,0.4194242
1208,3,169.46939,0.66021687
1209,9,181.3927,0.5004788
1210,6,123.506584,0.8313994
1211,6,141.98863,0.76558244
1212,8,182.99426,0.4821551
1213,3,185.40527,0.5658604
1214,3,159.52274,0.64318
1215,0,167.54207,0.6173033
1216,0,188.04655,0.51902026
1217,7,167.12935,0.51055014
1218,1,152.9266,0.76323354
1219,2,166.02925,0.7353908
1220,9,164.69188,0.62351805
1221,5,178.41888,0.559223
1222,1,133.68878,0.7903085
1223,8,199.70975,0.5395034
1224,5,175.09564,0.67763776
1225,3,172.61142,0.623538
1226,7,167.11382,0.58481973
1227,4,147.88649,0.8573157
1228,5,224.16763,0.3714287
1229,3,135.24623,0.84116346
1230,2,181.2316,0.5850638
1231,9,154.13365,0.6250538
1232,9,156.43213,0.68952924
1233,2,147.88205,0.7311672
1234,2,181.6492,0.59346414
1235,1,123.78301,0.853764
1236,8,170.90318,0.71962166
1237,8,178.27023,0.69514775
1238,4,204.13228,0.57543033
1239,8,139.7177,0.65832627
1240,5,149.01419,0.7211359
1241,7,173.6745,0.47168255
1242,7,195.69089,0.555936
1243,0,199.43599,0.35226673
1244,6,180.2763,0.70532346
1245,4,170.9116,0.656248
1246,6,203.23343,0.4951934
1247,7,162.34763,0.6580938
1248,4,176.20442,0.6052645
1249,4,148.22949,0.71819735
1250,1,146.71721,0.681698
1251,3,188.86551,0.4729564
1252,0,167.17534,0.5567671
1253,1,145.75507,0.69665563
1254,3,154.0374,0.7092446
1255,3,161.5902,0.7349849
1256,5,134.00342,0.88303465
1257,3,142.2047,0.864649
1258,0,161.07108,0.57850856
1259,7,232.44179,0.325457
1260,9,183.96759,0.5403983
1261,3,133.11154,0.81160474
1262,1,146.80132,0.75221354
1263,4,172.47768,0.55212426
1264,8,161.51988,0.7155965
1265,7,145.59882,0.88933265
1266,2,191.12013,0.50677574
1267,1,207.72987,0.4942524
1268,7,123.69984,0.7839526
1269,9,163.91687,0.6347206
1270,4,210.32828,0.32614788
1271,3,180.77472,0.5829166
1272,6,156.55103,0.63239205
1273,7,146.05621,0.76991534
1274,6,161.68428,0.5986109
1275,1,187.10315,0.5014305
1276,2,166.73605,0.59883493
1277,6,216.80902,0.5126779
1278,8,173.2206,0.5809416
1279,0,130.17311,0.84866494
1280,4,172.22827,0.59352875
1281,9,173.31975,0.61422837
1282,4,249.15373,0.31563327
1283,2,166.01472,0.6607839
1284,9,188.27902,0.50325227
1285,4,199.64816,0.46359664
1286,6,187.53273,0.76780576
1287,2,152.80672,0.74192727
1288,0,178.39194,0.60036165
1289,3,162.11633,0.5999769
1290,6,128.44328,0.87824816
1291,7,135.69028,0.9004437
1292,4,139.64948,0.8972214
1293,0,165.80087,0.6972122
1294,6,199.53293,0.44708484
1295,3,169.86194,0.7905443
1296,3,181.0136,0.6828862
1297,4,143.45909,0.8296685
1298,7,118.64406,0.9083967
1299,9,181.11044,0.5615308
1300,1,156.16061,0.68833584
1301,3,154.59041,0.7397278
1302,9,171.57529,0.60351694
1303,0,163.80301,0.5823095
1304,7,113.35351,0.89579326
1305,4,148.78412,0.8004603
1306,5,189.59547,0.5936685
1307,0,159.97644,0.75216115
1308,8,175.56654,0.7154802
1309,6,169.07838,0.5775341
1310,8,185.69751,0.78466445
1311,0,180.30946,0.54458904
1312,7,124.86693,0.8310753
1313,0,170.94867,0.547029
1314,3,155.77788,0.7892787
1315,7,176.1612,0.5393643
1316,2,166.31728,0.70824015
1317,0,135.29126,0.77060676
1318,9,181.28941,0.35698962
1319,5,182.58263,0.5346607
1320,3,163.22615,0.6748405
1321,7,123.06541,0.8305437
1322,1,131.91583,0.8509177
1323,4,230.58965,0.38645533
1324,6,166.32422,0.54553723
1325,7,117.89685,0.8150173
1326,8,164.2693,0.58484787
1327,5,134.56555,0.78613555
1328,4,171.51097,0.6159746
1329,3,165.98164,0.69892055
1330,9,177.4732,0.52764106
1331,1,173.40018,0.7553974
1332,3,164.7429,0.69562125
1333,0,160.19691,0.64377475
1334,4,134.33427,0.8390203
1335,8,165.75131,0.7203026
1336,3,147.39104,0.8663682
1337,8,187.44127,0.5445943
1338,4,138.84196,0.7732875
1339,8,193.2849,0.46376246
1340,4,153.14413,0.9135359
1341,4,137.30495,0.8850209
1342,3,176.63243,0.6644554
1343,8,149.09714,0.72009677
1344,6,156.9212,0.6671064
1345,0,159.79301,0.65207124
1346,3,149.0848,0.7347591
1347,7,134.54439,0.892384
1348,0,229.68156,0.43753222
1349,9,185.02933,0.54256177
1350,0,140.7974,0.78364116
1351,3,190.82396,0.627541
1352,2,164.6837,0.75187576
1353,4,124.50459,0.8570217
1354,8,156.58511,0.78254396
1355,9,152.4321,0.7179248
1356,3,159.00768,0.7539891
1357,5,155.38104,0.7011561
1358,9,170.94623,0.4869979
1359,5,218.1142,0.2839383
1360,6,152.51938,0.70748657
1361,8,168.07692,0.83036315
1362,7,152.9169,0.6648025
1363,3,141.44147,0.75479484
1364,0,162.25401,0.6593692
1365,6,161.14787,0.6328567
1366,3,170.53212,0.69946325
1367,7,198.61888,0.5845564
1368,4,115.20439,0.8772383
1369,9,163.62363,0.6117644
1370,4,166.8784,0.6935368
1371,3,144.92319,0.75917584
1372,3,151.69514,0.72362506
1373,0,200.90019,0.52286565
1374,0,180.51875,0.4853536
1375,7,125.26732,0.8158131
1376,7,184.75398,0.37593946
1377,5,199.31845,0.42015567
1378,3,165.34953,0.71374255
1379,3,172.16562,0.7839911
1380,0,153.18063,0.6924073
1381,2,166.83258,0.656499
1382,2,202.25557,0.4869836
1383,0,141.58804,0.7468065
1384,7,151.76137,0.6594997
1385,1,141.11746,0.81367564
1386,7,119.392815,0.89444864
1387,0,151.81956,0.77020293
1388,4,172.20634,0.775386
1389,4,146.96913,0.86021864
1390,3,157.95305,0.58960956
1391,0,178.02556,0.4247549
1392,9,186.26486,0.3907517
1393,7,146.511,0.8942787
1394,9,173.45644,0.5378809
1395,4,164.26393,0.6291344
1396,7,141.11852,0.7293846
1397,2,156.12108,0.7397368
1398,9,139.76877,0.7748887
1399,8,157.69182,0.64822596
1400,5,214.48445,0.52974886
1401,0,158.21062,0.5785747
1402,0,196.0499,0.35656655
1403,2,146.4428,0.71357185
1404,4,142.88213,0.8351531
1405,7,203.01857,0.3948773
1406,4,232.56146,0.2983581
1407,1,199.17297,0.5812184
1408,2,150.587,0.69805443
1409,0,190.27669,0.57211524
1410,7,114.84328,0.84148604
1411,8,161.7502,0.5552497
1412,6,170.2546,0.56124306
1413,8,132.59163,0.76671493
1414,9,176.93118,0.570206
1415,5,141.07457,0.8712957
1416,0,227.32063,0.37027293
1417,4,155.89026,0.6212545
1418,5,142.24817,0.8697697
1419,3,178.12979,0.7379577
1420,9,157.72491,0.7622385
1421,7,179.98389,0.6186983
1422,7,116.20568,0.8561704
1423,3,192.23782,0.43531275
1424,6,231.05786,0.29325828
1425,2,195.86221,0.56735677
1426,8,188.74626,0.56777024
1427,3,151.19734,0.654359
1428,3,200.07384,0.5040624
1429,9,147.96684,0.72174346
1430,6,141.69385,0.7476041
1431,7,134.0433,0.9026157
1432,9,168.12921,0.52101254
1433,2,174.65877,0.4518622
1434,9,163.03906,0.62707835
1435,0,181.35014,0.67061275
1436,4,184.83423,0.5909408
1437,6,149.57521,0.7391548
1438,1,137.16942,0.7697189
1439,4,134.51642,0.89982164
1440,6,150.42575,0.554456
1441,2,144.60458,0.66454554
1442,9,207.8471,0.37643424
1443,1,179.97824,0.7467473
1444,0,185.52864,0.55053407
1445,0,169.79543,0.45208526
1446,7,129.4944,0.8974335
1447,6,186.7978,0.6139905
1448,8,198.04836,0.45585954
1449,3,184.57678,0.41787362
1450,7,186.78679,0.4256049
1451,7,190.30061,0.43705717
1452,1,175.68799,0.47021332
1453,5,159.88467,0.67512745
1454,9,164.2056,0.6275135
1455,7,112.796936,0.8541322
1456,3,166.44878,0.6318843
1457,5,217.33768,0.37015578
1458,1,145.97351,0.83243823
1459,6,171.43816,0.6207359
1460,4,128.80838,0.8791909
1461,9,162.05243,0.6474466
1462,3,167.40004,0.7023499
1463,5,145.49283,0.7679184
1464,5,203.1778,0.37861463
1465,9,182.41023,0.53630763
1466,0,175.67252,0.78821456
1467,6,121.47794,0.8482202
1468,6,158.07864,0.62590456
1469,4,144.07079,0.9017637
1470,6,180.94432,0.4402554
1471,9,174.61507,0.57572263
1472,9,167.03435,0.5551066
1473,0,150.11444,0.63638663
1474,3,184.86296,0.607775
1475,0,152.99857,0.7600882
1476,6,129.5181,0.8096793
1477,8,181.01962,0.52355266
1478,8,184.29318,0.6987706
1479,4,165.82773,0.6052748
1480,1,172.46407,0.5945296
1481,3,167.45445,0.6327521
1482,3,127.36819,0.8579211
1483,6,141.48488,0.7671573
1484,3,161.93619,0.7189841
1485,7,113.8428,0.80502695
1486,3,148.04845,0.6140352
1487,4,168.22273,0.6529264
1488,0,167.76434,0.66913974
1489,0,168.1372,0.67246634
1490,7,142.7297,0.77105576
1491,4,177.24889,0.70989066
1492,0,167.24106,0.61380386
1493,3,189.94409,0.48651096
1494,3,188.89891,0.56708527
1495,6,225.49916,0.29868308
1496,3,151.7628,0.8064783
1497,2,159.68968,0.67825365
1498,7,109.2769,0.83559465
1499,0,149.09602,0.7054855
1500,4,168.08783,0.7536443
1501,3,151.18709,0.84633374
1502,6,151.93951,0.59299254
1503,2,202.993,0.32605356
1504,0,169.47867,0.6483598
1505,3,164.1584,0.6330046
1506,2,170.59312,0.64272577
1507,3,198.5933,0.3322813
1508,6,175.08401,0.63979685
1509,8,161.40211,0.644688
1510,7,124.53787,0.9113801
1511,3,156.58994,0.6568964
1512,7,139.3498,0.7693765
1513,7,123.02183,0.90888447
1514,3,155.33653,0.85087705
1515,7,116.03461,0.8910047
1516,5,218.28879,0.36847678
1517,7,188.57852,0.57948273
1518,8,171.02193,0.5668734
1519,3,141.77621,0.7936716
1520,0,169.8785,0.66782135
1521,8,156.05974,0.75917715
1522,3,184.03265,0.5921986
1523,3,140.05612,0.8124427
1524,5,161.64452,0.6282139
1525,7,161.45541,0.7214371
1526,4,146.94504,0.90576303
1527,0,156.02016,0.65480113
1528,5,199.01006,0.40713528
1529,2,137.49806,0.8366069
1530,9,167.31084,0.6107245
1531,2,177.03577,0.6109332
1532,3,167.28392,0.64642125
1533,1,168.62161,0.62526554
1534,0,146.458,0.7718812
1535,4,126.12346,0.88587135
1536,7,120.162476,0.8449459
1537,0,212.03975,0.4397775
1538,7,143.93321,0.7314094
1539,5,146.14357,0.88563854
1540,9,146.68527,0.73453194
1541,1,210.84966,0.4469313
1542,2,222.59991,0.31278637
1543,3,159.20789,0.8147312
1544,7,123.44129,0.82708776
1545,4,215.73686,0.504359
1546,9,185.52426,0.53216887
1547,8,184.08049,0.5137695
1548,4,130.6052,0.81596684
1549,5,205.17299,0.33858615
1550,0,168.5349,0.57206166
1551,7,140.40369,0.72583455
1552,3,164.68997,0.7248479
1553,9,140.93571,0.71782684
1554,4,123.14602,0.864766
1555,4,123.22663,0.8947026
1556,4,190.48517,0.4947078
1557,4,134.16426,0.7960969
1558,6,159.28584,0.60755616
1559,4,125.99072,0.88871753
1560,1,165.86377,0.6448749
1561,6,130.79771,0.79786104
1562,9,143.33763,0.6999577
1563,3,152.43225,0.7483336
1564,4,159.72672,0.73243934
1565,7,112.6062,0.82977355
1566,4,120.90482,0.8892607
1567,5,172.37306,0.64904803
1568,7,184.12071,0.45405534
1569,4,121.38617,0.8978045
1570,0,149.64465,0.81767684
1571,9,170.30716,0.6242299
1572,4,195.67952,0.45921153
1573,4,187.82176,0.6037702
1574,3,218.22517,0.42494127
1575,0,150.8594,0.7728039
1576,4,185.77036,0.51688266
1577,4,163.49295,0.5972285
1578,4,186.33928,0.5921586
1579,3,138.26059,0.8402316
1580,0,197.67137,0.48097506
1581,0,144.06625,0.8025956
1582,9,174.25946,0.7026449
1583,4,198.23964,0.40811375
1584,4,117.16369,0.84557295
1585,6,130.1485,0.81558603
1586,7,204.12407,0.35717374
1587,0,163.31989,0.6436517
1588,2,159.53777,0.7509615
1589,2,178.95122,0.5313617
1590,4,204.44751,0.5286447
1591,0,148.52882,0.74737644
1592,3,164.68599,0.66491777
1593,4,127.36836,0.9106556
1594,7,133.1624,0.90820134
1595,7,120.073,0.8890974
1596,3,170.40039,0.6878342
1597,2,187.21832,0.43054146
1598,4,154.88477,0.6617062
1599,3,142.54248,0.8231218
1600,2,184.29855,0.52572465
1601,7,174.77847,0.66452175
1602,3,205.90453,0.50482035
1603,4,164.75894,0.65989137
1604,2,172.20393,0.67694485
1605,9,168.92093,0.67388564
1606,0,164.47316,0.6850347
1607,7,140.56715,0.8816271
1608,1,167.7644,0.5777163
1609,0,171.8183,0.6389622
1610,9,167.91228,0.6327152
1611,6,135.33905,0.87137693
1612,8,170.93524,0.5992354
1613,0,153.86465,0.7151844
1614,7,137.03041,0.8761297
1615,4,183.67624,0.6104533
1616,7,171.30621,0.71971625
1617,3,180.70486,0.43647635
1618,2,141.39977,0.8230341
1619,0,196.77243,0.45262563
1620,3,148.0715,0.7463766
1621,8,193.46231,0.58776575
1622,3,162.70482,0.7527424
1623,5,137.29083,0.8068933
1624,8,201.0151,0.5016496
1625,0,157.57126,0.66044533
1626,8,186.41916,0.6302007
1627,4,179.63203,0.52998185
1628,9,175.31499,0.56392527
1629,4,190.54564,0.5746256
1630,4,155.64496,0.690278
